raceId,driverId,total_points,total_wins,standing_position
244,57,5,0,7
759,512,5,0,7
296,105,5,0,8
612,332,5,0,10
780,427,5,0,10
832,686,5,0,10
708,346,5,0,12
385,156,5,0,13
492,95,5,0,13
1105,857,5,0,13
386,119,5,0,14
673,376,5,0,14
540,178,5,0,15
83,39,5,0,17
678,376,5,0,17
1084,855,5,0,17
709,386,6,0,2
746,477,6,0,2
680,340,6,0,4
424,123,6,0,7
579,221,6,0,7
839,701,6,0,7
266,87,6,0,10
410,163,6,0,10
614,232,6,0,10
230,49,6,0,11
511,206,6,0,12
929,832,6,0,12
1105,807,6,0,12
223,22,6,0,13
602,197,6,0,13
84,25,6,0,15
1062,849,6,0,15
29,14,6,0,16
960,825,6,0,16
502,119,7,0,5
424,140,7,0,6
508,119,7,0,8
814,640,7,0,8
137,21,7,0,9
509,119,7,0,9
559,238,7,0,14
775,579,7,0,14
241,55,8,0,3
770,427,8,1,5
798,628,8,1,7
581,223,8,0,8
22,3,8,0,10
24,3,8,0,10
115,18,8,0,10
450,119,8,0,13
847,67,8,0,13
1015,817,8,0,13
12,21,8,0,14
995,838,8,0,15
355,67,8,0,16
452,137,9,1,1
261,55,9,0,4
73,14,9,0,5
424,102,9,1,5
438,177,9,0,5
439,105,9,1,5
439,177,9,0,7
648,306,9,0,7
237,56,9,0,10
630,327,9,0,10
204,55,9,0,11
1117,807,9,0,15
1008,828,9,0,17
73,21,10,1,3
948,13,10,0,5
458,182,10,0,6
694,304,10,0,6
1011,8,10,0,6
458,172,10,0,7
182,22,10,0,8
537,224,10,0,9
570,255,10,0,9
1101,846,10,0,9
474,173,10,0,10
571,252,10,0,10
64,14,10,0,11
497,158,10,0,12
753,475,11,1,4
745,373,11,0,7
603,231,11,0,11
887,817,11,0,14
941,4,11,0,16
986,4,11,0,16
821,642,12,0,3
286,84,12,0,7
402,170,12,0,7
678,341,12,0,8
697,385,12,0,9
603,305,12,0,10
1135,817,12,0,13
630,305,13,0,7
652,345,13,1,9
950,830,13,0,9
478,173,13,0,11
539,222,14,0,9
206,23,14,0,10
435,182,14,1,10
948,20,15,0,3
1081,817,15,0,13
72,4,16,1,1
623,235,16,0,2
642,224,16,0,6
403,123,16,0,8
1086,20,16,0,14
311,117,17,0,4
566,231,17,1,4
715,386,17,0,4
552,200,17,0,7
733,373,18,2,2
426,177,18,1,4
68,23,18,0,11
892,817,18,0,13
517,199,19,0,5
479,119,19,1,8
933,826,19,0,8
908,8,19,0,12
91,30,20,2,1
242,71,20,2,1
654,278,20,0,8
1034,815,22,0,7
16,13,22,0,11
17,5,22,0,12
492,178,24,1,4
368,123,24,1,5
588,250,24,1,6
1141,840,24,0,13
114,8,48,1,1
152,30,84,6,1
220,30,68,4,1
235,71,79,7,1
277,117,34,3,1
298,95,86,8,1
410,102,36,2,1
443,117,35.5,3,1
457,117,28,2,1
478,202,39,2,1
508,178,47,3,1
855,20,324,9,1
909,3,190,4,1
974,20,129,3,1
986,1,333,9,1
990,20,50,2,1
1006,1,346,9,1
1141,830,393,8,1
34,13,87,5,2
98,22,62,0,2
133,22,32,1,2
148,14,40,2,2
185,57,54,4,2
330,117,44,4,2
535,238,36,1,2
857,18,240,3,2
870,17,124,2,2
1070,1,293.5,5,2
1072,1,369.5,8,2
112,4,25,0,3
118,31,55,1,3
131,31,27,0,3
185,14,36,1,3
201,14,42,1,3
204,14,48,1,3
206,14,56,1,3
252,14,39,1,3
287,102,63,4,3
50,8,90,4,3
428,173,26,1,3
492,172,25,0,3
583,224,21,1,3
716,341,28,2,3
717,373,30,3,3
815,579,20.5,0,3
846,17,79,0,3
850,1,134,2,3
878,8,206,1,3
879,8,207,1,3
950,817,36,0,3
967,817,246,1,3
30,8,57,2,4
82,31,34,1,4
88,31,60,3,4
89,31,60,3,4
154,23,44,3,4
183,49,29,1,4
271,57,26,0,4
47,8,68,3,4
9,22,44,0,4
14,17,51.5,1,4
403,117,46,3,4
542,182,44,2,4
1080,847,84,0,4
1142,857,268,2,4
32,2,56,0,5
62,13,36,0,5
190,30,44,2,5
654,356,25,1,5
348,4,141,2,5
870,8,116,0,5
890,17,105,0,5
986,8,178,0,5
1101,832,34,0,5
1107,832,82,0,5
1133,857,149,1,5
1143,832,272,2,5
68,18,45,1,6
219,77,21,1,6
497,187,27,1,6
859,13,118,0,6
871,18,101,2,6
908,20,70,0,6
931,13,39,0,6
966,830,177,1,6
1023,842,65,0,6
1111,844,99,0,6
16,3,34.5,0,7
917,18,106,0,7
1059,832,42,0,7
1060,832,60,0,7
12,15,22.5,0,8
13,15,22.5,0,8
952,822,29,0,8
995,807,32,0,8
999,4,40,0,8
1082,822,46,0,8
937,154,38,0,9
941,815,54,0,9
958,13,38,0,9
1089,4,59,0,9
351,30,46,0,10
910,825,37,0,10
1058,20,30,0,10
87,2,28,0,11
874,155,50,0,11
940,807,38,0,11
580,197,1.5,0,12
859,155,30,0,12
1006,832,45,0,12
1051,20,43,0,12
874,30,43,0,13
794,620,1.33,0,15
1005,844,21,0,15
588,275,0.5,0,21
789,583,1.5,0,22
691,389,0,0,9
543,187,0,0,10
606,182,0,0,10
643,346,0,0,10
691,347,0,0,10
833,788,0,0,10
71,23,0,0,11
90,32,0,0,11
576,222,0,0,11
826,647,0,0,12
544,251,0,0,13
560,224,0,0,13
709,356,0,0,13
738,479,0,0,13
210,75,0,0,14
243,88,0,0,14
404,157,0,0,14
422,84,0,0,14
456,192,0,0,14
746,500,0,0,14
825,764,0,0,14
1054,8,0,0,14
245,94,0,0,15
645,340,0,0,15
690,360,0,0,15
691,304,0,0,15
809,509,0,0,15
19,22,0,0,16
22,21,0,0,16
161,64,0,0,16
179,63,0,0,16
325,148,0,0,16
455,118,0,0,16
579,207,0,0,16
669,361,0,0,16
757,531,0,0,16
884,821,0,0,16
1052,854,0,0,16
258,101,0,0,17
594,307,0,0,17
834,778,0,0,17
759,541,0,0,17
861,10,0,0,17
1127,848,0,0,17
166,2,0,0,18
185,68,0,0,18
198,73,0,0,18
206,75,0,0,18
213,50,0,0,18
327,148,0,0,18
44,22,0,0,18
392,166,0,0,18
410,175,0,0,18
437,95,0,0,18
548,172,0,0,18
566,197,0,0,18
339,812,0,0,18
928,833,0,0,18
1057,847,0,0,18
35,21,0,0,19
37,16,0,0,19
93,47,0,0,19
163,48,0,0,19
166,60,0,0,19
228,73,0,0,19
468,206,0,0,19
534,230,0,0,19
633,243,0,0,19
681,384,0,0,19
712,427,0,0,19
841,30,0,0,19
870,5,0,0,19
874,10,0,0,19
937,833,0,0,19
1032,154,0,0,19
1036,849,0,0,19
55,11,0,0,20
156,54,0,0,20
173,2,0,0,20
327,112,0,0,20
333,148,0,0,20
543,254,0,0,20
609,330,0,0,20
340,810,0,0,20
887,819,0,0,20
930,813,0,0,20
938,829,0,0,20
954,828,0,0,20
976,838,0,0,20
1037,847,0,0,20
77,40,0,0,21
202,44,0,0,21
299,109,0,0,21
501,219,0,0,21
514,206,0,0,21
554,211,0,0,21
609,289,0,0,21
764,541,0,0,21
816,554,0,0,21
728,427,0,0,21
846,813,0,0,21
882,823,0,0,21
887,820,0,0,21
1089,849,0,0,21
1122,842,0,0,21
25,16,0,0,22
27,19,0,0,22
153,58,0,0,22
161,55,0,0,22
199,15,0,0,22
205,44,0,0,22
309,81,0,0,22
335,148,0,0,22
393,169,0,0,22
399,157,0,0,22
425,119,0,0,22
453,195,0,0,22
547,205,0,0,22
586,243,0,0,22
667,293,0,0,22
716,423,0,0,22
882,820,0,0,22
911,155,0,0,22
963,831,0,0,22
45,24,0,0,23
66,9,0,0,23
246,85,0,0,23
332,105,0,0,23
390,170,0,0,23
392,118,0,0,23
432,160,0,0,23
554,253,0,0,23
586,187,0,0,23
719,439,0,0,23
740,404,0,0,23
756,552,0,0,23
337,810,0,0,23
355,811,0,0,23
858,24,0,0,23
979,814,0,0,23
254,83,0,0,24
396,145,0,0,24
401,114,0,0,24
461,181,0,0,24
536,163,0,0,24
559,267,0,0,24
613,330,0,0,24
648,362,0,0,24
717,375,0,0,24
786,514,0,0,24
346,10,0,0,24
858,816,0,0,24
862,39,0,0,24
874,39,0,0,24
66,36,0,0,25
216,81,0,0,25
293,108,0,0,25
398,133,0,0,25
404,95,0,0,25
428,156,0,0,25
449,181,0,0,25
461,173,0,0,25
631,337,0,0,25
665,352,0,0,25
796,589,0,0,25
847,10,0,0,25
854,10,0,0,25
87,38,0,0,25
411,110,0,0,26
655,346,0,0,26
701,418,0,0,26
720,375,0,0,26
775,482,0,0,26
256,93,0,0,27
326,110,0,0,27
328,129,0,0,27
357,94,0,0,27
497,105,0,0,27
570,254,0,0,27
759,555,0,0,27
767,585,0,0,27
774,592,0,0,27
801,611,0,0,27
834,789,0,0,27
363,122,0,0,28
375,131,0,0,28
384,163,0,0,28
456,195,0,0,28
531,240,0,0,28
609,334,0,0,28
675,322,0,0,28
716,429,0,0,28
255,95,0,0,29
304,78,0,0,29
314,65,0,0,29
333,129,0,0,29
328,90,0,0,29
448,77,0,0,29
474,170,0,0,29
613,197,0,0,29
629,317,0,0,29
687,361,0,0,29
770,583,0,0,29
822,688,0,0,29
269,101,0,0,30
287,83,0,0,30
478,195,0,0,30
488,194,0,0,30
531,177,0,0,30
568,271,0,0,30
597,296,0,0,30
625,320,0,0,30
708,424,0,0,30
811,689,0,0,30
267,107,0,0,31
308,133,0,0,31
310,122,0,0,31
465,194,0,0,31
532,241,0,0,31
567,229,0,0,31
628,317,0,0,31
814,679,0,0,31
254,90,0,0,32
332,81,0,0,32
359,162,0,0,32
470,207,0,0,32
488,215,0,0,32
597,267,0,0,32
717,430,0,0,32
385,160,0,0,33
541,249,0,0,33
593,313,0,0,33
595,293,0,0,33
596,200,0,0,33
597,200,0,0,33
630,342,0,0,33
704,410,0,0,33
706,419,0,0,33
768,590,0,0,33
839,501,0,0,33
313,133,0,0,34
370,151,0,0,34
371,151,0,0,34
482,209,0,0,34
767,589,0,0,34
798,624,0,0,34
830,687,0,0,34
831,764,0,0,34
631,340,0,0,35
814,529,0,0,35
267,88,0,0,36
309,142,0,0,36
314,143,0,0,36
789,629,0,0,36
356,92,0,0,37
482,210,0,0,37
533,244,0,0,37
554,208,0,0,37
702,293,0,0,37
704,412,0,0,37
782,562,0,0,37
828,768,0,0,37
835,771,0,0,37
267,112,0,0,37
370,160,0,0,38
492,218,0,0,38
783,506,0,0,38
806,619,0,0,38
814,687,0,0,38
478,211,0,0,39
687,393,0,0,39
753,542,0,0,39
836,520,0,0,39
745,447,0,0,40
796,513,0,0,40
367,161,0,0,41
542,208,0,0,41
594,316,0,0,41
813,429,0,0,41
703,415,0,0,42
654,330,0,0,43
783,512,0,0,43
819,609,0,0,43
820,513,0,0,43
780,618,0,0,45
820,731,0,0,45
758,528,0,0,46
815,690,0,0,46
728,368,0,0,46
603,278,0,0,47
837,796,0,0,48
772,418,0,0,49
821,730,0,0,49
604,309,0,0,50
737,446,0,0,50
786,529,0,0,50
781,547,0,0,51
783,528,0,0,51
600,300,0,0,53
752,528,0,0,53
813,654,0,0,53
838,797,0,0,53
604,326,0,0,56
728,441,0,0,56
797,661,0,0,57
811,456,0,0,57
823,738,0,0,57
558,266,0,0,58
770,586,0,0,60
810,659,0,0,61
837,687,0,0,61
780,596,0,0,62
804,645,0,0,62
821,627,0,0,62
753,539,0,0,64
763,561,0,0,64
768,510,0,0,64
770,597,0,0,66
754,535,0,0,67
761,516,0,0,67
764,484,0,0,68
754,537,0,0,69
783,560,0,0,69
838,537,0,0,71
772,562,0,0,72
796,592,0,0,72
763,387,0,0,73
806,684,0,0,73
823,739,0,0,73
831,771,0,0,73
804,541,0,0,74
831,629,0,0,75
775,562,0,0,76
831,728,0,0,80
798,596,0,0,81
813,528,0,0,81
823,697,0,0,89
816,715,0,0,105
436,123,1,0,6
543,223,1,0,6
591,238,1,0,10
54,23,1,0,11
712,383,1,0,11
377,145,1,0,12
741,356,1,0,13
518,224,1,0,14
743,456,1,0,14
614,223,1,0,15
1033,825,1,0,16
953,838,1,0,17
959,836,1,0,17
310,88,1,0,18
494,110,1,0,18
537,212,1,0,18
597,232,1,0,18
647,341,1,0,18
964,836,1,0,18
822,657,1,0,19
688,389,1,0,21
79,24,1,0,21
476,184,1,0,22
797,657,1,0,24
207,44,2,0,5
543,207,2,0,5
699,360,2,0,5
53,3,2,0,7
90,15,2,0,7
375,156,2,0,8
841,16,2,0,9
276,112,2,0,10
307,138,2,0,10
801,673,2,0,10
517,119,2,0,11
308,138,2,0,13
309,92,2,0,13
393,170,2,0,13
417,174,2,0,13
314,138,2,0,14
394,123,2,0,14
281,120,2,0,15
716,278,2,0,15
845,814,2,0,15
716,427,2,0,16
828,734,2,0,17
1045,154,2,0,18
1107,825,2,0,18
751,512,2,0,19
783,612,2,0,19
829,675,2,0,19
1094,856,2,0,21
621,207,3,0,7
800,427,3,0,7
357,123,3,0,8
323,95,3,0,9
635,317,3,0,9
794,512,3,0,9
758,403,3,0,9
161,18,3,0,10
277,104,3,0,10
39,5,3,0,11
441,158,3,0,11
502,206,3,0,11
563,199,3,0,11
167,56,3,0,12
211,65,3,0,12
302,91,3,0,12
311,94,3,0,12
424,163,3,0,12
744,404,3,0,12
759,529,3,0,12
205,64,3,0,14
384,110,3,0,14
751,481,3,0,14
107,32,3,0,16
256,96,3,0,16
365,157,3,0,16
493,207,3,0,16
628,250,3,0,16
629,207,3,0,16
753,481,3,0,16
14,67,3,0,17
362,55,3,0,17
526,235,3,0,17
541,219,3,0,17
405,117,4,0,5
3,2,4,0,7
634,223,4,0,7
276,84,4,0,8
659,278,4,0,8
743,356,4,0,8
39,14,4,0,9
839,687,4,0,9
471,95,4,0,10
726,385,4,0,10
836,686,4,0,10
136,13,4,0,11
506,177,4,0,11
138,13,4,0,12
361,127,4,0,12
745,341,4,0,12
57,3,4,0,13
237,65,4,0,14
403,110,4,0,14
473,110,4,0,14
524,182,4,0,14
570,178,4,0,14
783,476,4,0,14
905,818,4,0,14
74,37,4,0,14
1101,842,4,0,14
103,42,4,0,15
673,358,4,0,15
782,525,4,0,15
287,118,4,0,16
476,175,4,0,16
996,840,4,0,16
1110,855,4,0,16
981,826,4,0,17
1045,841,4,0,17
227,57,5,0,6
779,501,5,0,7
298,105,5,0,9
579,182,5,0,9
803,658,5,0,9
781,501,5,0,10
247,87,5,0,11
149,44,5,0,12
155,44,5,0,13
616,332,5,0,13
288,104,5,0,14
477,110,5,0,17
1140,839,5,0,19
225,55,6,0,2
437,177,6,0,3
633,278,6,0,4
279,87,6,0,6
749,477,6,0,6
820,723,6,0,6
391,77,6,0,7
1121,1,6,0,7
133,2,6,0,8
281,87,6,0,8
363,137,6,0,8
505,173,6,0,8
824,554,6,0,11
1012,817,6,0,11
58,35,6,0,12
387,158,6,0,12
688,346,6,0,12
11,2,6,0,13
475,199,6,0,13
553,250,6,0,13
272,104,6,0,15
554,238,6,0,15
68,9,6,0,16
478,199,6,0,16
323,55,7,0,5
487,172,7,0,5
820,626,7,0,5
506,119,7,0,7
149,35,7,0,8
694,373,7,0,8
111,49,7,0,10
285,121,7,0,11
252,84,7,0,12
1016,848,7,0,15
704,360,8,0,5
636,278,8,0,7
58,22,8,0,8
96,11,8,0,8
168,18,8,0,8
744,360,8,0,8
60,23,8,0,10
339,24,8,0,11
122,43,8,0,13
28,6,8,0,14
848,67,8,0,14
1137,842,8,0,15
354,67,8,0,16
987,835,8,0,17
669,373,9,1,3
836,579,9,1,3
578,222,9,1,4
161,23,9,0,5
179,23,9,0,6
56,13,9,0,7
154,8,9,0,9
154,15,9,0,10
630,238,9,0,11
524,219,9,1,12
938,832,9,0,16
183,22,10,0,8
569,172,10,0,8
76,14,10,0,10
476,105,10,0,10
119,21,10,1,11
64,15,10,0,12
979,4,10,0,15
295,55,11,0,6
426,175,11,0,6
217,65,11,0,10
106,13,11,0,12
996,844,11,0,14
867,13,11,0,16
739,476,12,1,2
488,203,12,1,4
1031,1,12,0,4
473,182,12,1,6
774,427,12,1,6
41,9,12,0,7
95,23,12,0,7
287,84,12,0,7
617,199,12,0,7
62,2,12,0,9
852,67,12,0,13
1144,817,12,0,17
549,255,13,1,5
185,21,13,0,7
1013,842,13,0,7
188,21,13,0,8
45,25,13,0,9
47,25,13,0,9
101,21,13,0,10
123,49,13,0,11
350,24,13,0,15
1000,844,13,0,15
1092,840,13,0,15
747,360,14,1,1
550,200,14,0,5
1053,832,14,0,6
417,105,14,0,8
1016,825,14,0,9
70,14,14,0,13
1098,4,15,0,3
696,341,15,1,4
152,31,15,0,6
856,67,15,0,15
813,578,16,1,2
234,57,16,0,7
695,289,17,0,2
553,200,17,0,7
542,203,17,1,9
1129,840,17,0,11
961,18,17,0,15
268,57,18,0,5
40,2,18,0,5
235,14,18,0,6
1033,840,18,0,8
994,842,18,0,11
188,22,19,0,7
478,119,19,1,7
864,155,19,0,11
987,825,19,0,14
74,15,20,0,2
474,202,20,1,2
516,221,20,1,2
518,221,20,1,4
524,199,20,0,7
1076,839,20,0,7
1029,825,20,0,16
789,581,22,2,2
425,117,22,2,3
1086,825,22,0,11
517,222,24,1,2
491,178,24,1,3
173,23,24,0,5
587,250,24,1,5
981,840,24,0,12
958,4,24,0,13
66,4,108,6,1
87,4,117,6,1
128,30,44,4,1
150,30,78,6,1
190,57,76,5,1
7,18,61,6,1
15,18,85,6,1
361,117,29,1,1
362,117,38,2,1
371,117,76,4,1
385,117,84,6,1
415,95,55,4,1
557,182,72,3,1
573,182,64,5,1
596,224,27,2,1
639,328,51,5,1
685,304,37,2,1
726,373,51,5,1
736,289,39,3,1
908,3,165,3,1
951,3,100,4,1
967,3,367,9,1
1013,822,87,2,1
1047,1,347,11,1
1065,830,226.5,7,1
1114,830,400,13,1
1133,830,265,7,1
32,13,77,5,2
99,22,68,0,2
168,14,54,3,2
182,30,32,2,2
8,22,41,0,2
426,117,26,2,2
435,105,53,2,2
495,137,46,3,2
519,203,26,2,2
520,203,26,2,2
587,199,34,1,2
755,360,34,1,2
338,13,33,0,2
354,17,238,4,2
862,18,43,1,2
869,17,120,2,2
893,4,187,2,2
928,20,55,1,2
939,3,211,3,2
1022,822,203,2,2
1024,822,231,2,2
1040,822,161,2,2
30,9,58,1,3
396,95,30,3,3
533,221,23,1,3
574,222,49,1,3
855,4,202,1,3
863,17,48,0,3
876,8,173,0,3
968,817,256,1,3
973,822,63,1,3
1081,844,116,2,3
1086,815,173,1,3
107,4,59,0,4
168,22,46,1,4
174,22,62,1,4
317,77,31,0,4
10,22,44,0,4
394,117,26,2,4
342,18,70,2,4
871,8,131,0,4
1030,844,264,2,4
1058,846,86,0,4
1102,1,56,0,4
1118,4,198,0,4
1136,857,197,1,4
79,15,27,0,5
86,15,43,0,5
117,22,39,0,5
236,57,23,0,5
497,117,43,3,5
630,309,23,0,5
341,3,50,0,5
867,3,75,1,5
883,17,32,0,5
886,17,69,0,5
960,8,124,0,5
1006,830,191,1,5
1144,832,290,2,5
81,31,26,1,6
115,22,31,0,6
121,4,55,1,6
220,77,21,1,6
249,77,25,0,6
883,13,30,0,6
910,20,88,0,6
982,830,68,0,6
995,830,50,0,6
1004,817,134,2,6
1124,857,32,0,6
69,22,28,0,7
857,3,75,0,7
913,18,72,0,7
1003,807,53,0,7
1030,842,95,0,7
1058,832,50,0,7
1137,847,143,1,7
446,105,11.5,1,8
450,177,20.5,1,8
908,18,55,0,8
956,815,39,0,8
1044,846,74,0,8
1058,842,37,0,8
1111,846,75,0,8
81,23,23,0,9
879,3,93,1,9
911,13,40,0,9
913,13,65,0,9
961,807,46,0,9
985,832,54,0,9
1071,842,92,0,9
857,2,34,0,10
893,814,36,0,10
936,154,23,0,10
1064,4,46,0,10
895,814,36,0,11
916,815,47,0,11
352,155,27,0,12
959,154,28,0,12
1041,839,36,0,12
1093,842,23,0,14
875,811,25,0,16
587,197,1.5,0,18
825,647,0,0,6
356,156,0,0,7
632,312,0,0,7
1,16,0,0,9
633,327,0,0,10
1,21,0,0,11
468,201,0,0,11
241,79,0,0,12
468,200,0,0,12
591,307,0,0,12
1074,840,0,0,12
1121,825,0,0,12
244,94,0,0,13
620,327,0,0,13
777,581,0,0,13
792,577,0,0,13
37,11,0,0,14
110,17,0,0,14
144,55,0,0,14
357,110,0,0,15
453,119,0,0,15
561,276,0,0,15
721,438,0,0,15
1099,807,0,0,15
92,45,0,0,16
5,16,0,0,16
424,84,0,0,16
467,201,0,0,16
1123,855,0,0,16
249,63,0,0,17
292,91,0,0,17
390,112,0,0,17
708,347,0,0,17
748,427,0,0,17
928,4,0,0,17
76,33,0,0,18
10,6,0,0,18
413,175,0,0,18
499,221,0,0,18
516,223,0,0,18
546,205,0,0,18
607,238,0,0,18
637,312,0,0,18
747,439,0,0,18
777,586,0,0,18
800,555,0,0,18
881,819,0,0,18
118,50,0,0,19
173,48,0,0,19
323,147,0,0,19
410,173,0,0,19
437,137,0,0,19
621,278,0,0,19
1012,847,0,0,19
1069,854,0,0,19
1081,854,0,0,19
1122,858,0,0,19
205,73,0,0,20
293,129,0,0,20
295,109,0,0,20
335,151,0,0,20
415,118,0,0,20
423,156,0,0,20
537,152,0,0,20
616,329,0,0,20
711,429,0,0,20
830,589,0,0,20
763,456,0,0,20
877,5,0,0,20
897,819,0,0,20
1038,154,0,0,20
1065,9,0,0,20
1072,9,0,0,20
1121,858,0,0,20
1129,822,0,0,20
146,4,0,0,21
216,50,0,0,21
262,65,0,0,21
297,129,0,0,21
325,105,0,0,21
323,146,0,0,21
432,158,0,0,21
491,192,0,0,21
537,200,0,0,21
623,338,0,0,21
658,340,0,0,21
741,418,0,0,21
772,431,0,0,21
831,723,0,0,21
759,289,0,0,21
855,15,0,0,21
1109,817,0,0,21
65,11,0,0,22
237,86,0,0,22
245,89,0,0,22
278,110,0,0,22
303,127,0,0,22
395,169,0,0,22
472,201,0,0,22
548,119,0,0,22
589,243,0,0,22
629,199,0,0,22
665,343,0,0,22
744,478,0,0,22
768,547,0,0,22
830,731,0,0,22
835,741,0,0,22
863,5,0,0,22
959,831,0,0,22
68,11,0,0,23
200,50,0,0,23
294,79,0,0,23
449,183,0,0,23
458,119,0,0,23
489,216,0,0,23
493,152,0,0,23
572,229,0,0,23
672,334,0,0,23
769,580,0,0,23
864,37,0,0,23
951,837,0,0,23
220,82,0,0,24
247,64,0,0,24
279,105,0,0,24
287,69,0,0,24
360,112,0,0,24
423,77,0,0,24
433,160,0,0,24
438,172,0,0,24
506,219,0,0,24
524,206,0,0,24
580,290,0,0,24
584,297,0,0,24
608,292,0,0,24
662,340,0,0,24
693,397,0,0,24
839,619,0,0,24
853,816,0,0,24
79,41,0,0,24
156,60,0,0,25
286,110,0,0,25
359,78,0,0,25
421,119,0,0,25
443,183,0,0,25
513,137,0,0,25
520,177,0,0,25
534,219,0,0,25
538,163,0,0,25
552,258,0,0,25
572,280,0,0,25
617,280,0,0,25
635,339,0,0,25
723,376,0,0,25
725,383,0,0,25
786,547,0,0,25
834,427,0,0,25
876,37,0,0,25
985,814,0,0,25
259,56,0,0,26
333,147,0,0,26
378,131,0,0,26
415,160,0,0,26
459,194,0,0,26
498,140,0,0,26
561,238,0,0,26
617,289,0,0,26
753,494,0,0,26
829,518,0,0,26
802,640,0,0,26
254,76,0,0,27
375,163,0,0,27
443,179,0,0,27
465,190,0,0,27
779,597,0,0,27
786,592,0,0,27
803,663,0,0,27
819,593,0,0,27
263,111,0,0,27
302,71,0,0,28
461,178,0,0,28
520,236,0,0,28
535,235,0,0,28
651,362,0,0,28
732,462,0,0,28
361,159,0,0,29
363,103,0,0,29
372,146,0,0,29
465,195,0,0,29
472,170,0,0,29
495,136,0,0,29
675,334,0,0,29
715,431,0,0,29
835,795,0,0,29
368,122,0,0,30
451,112,0,0,30
505,227,0,0,30
631,243,0,0,30
655,352,0,0,30
701,410,0,0,30
726,435,0,0,30
768,476,0,0,30
836,559,0,0,30
358,162,0,0,31
375,133,0,0,31
432,184,0,0,31
450,84,0,0,31
485,219,0,0,31
559,262,0,0,31
581,232,0,0,31
624,339,0,0,31
773,459,0,0,31
789,580,0,0,31
824,686,0,0,31
356,161,0,0,32
418,158,0,0,32
461,186,0,0,32
476,118,0,0,32
482,118,0,0,32
521,234,0,0,32
526,152,0,0,32
541,235,0,0,32
819,728,0,0,32
329,114,0,0,33
475,195,0,0,33
536,241,0,0,33
602,200,0,0,33
687,391,0,0,33
770,526,0,0,33
310,133,0,0,34
329,99,0,0,34
336,101,0,0,34
477,195,0,0,34
547,259,0,0,34
603,288,0,0,34
269,108,0,0,35
327,99,0,0,35
308,142,0,0,35
535,242,0,0,35
655,314,0,0,35
328,92,0,0,36
475,209,0,0,36
701,293,0,0,36
725,429,0,0,36
758,549,0,0,36
820,727,0,0,36
829,501,0,0,36
320,140,0,0,37
651,312,0,0,37
742,460,0,0,37
357,164,0,0,38
717,340,0,0,38
781,431,0,0,38
819,513,0,0,38
363,148,0,0,39
589,282,0,0,39
640,351,0,0,40
762,549,0,0,40
761,557,0,0,41
795,646,0,0,41
569,242,0,0,42
745,454,0,0,42
770,418,0,0,42
782,430,0,0,42
552,260,0,0,43
555,268,0,0,43
788,525,0,0,43
826,593,0,0,43
559,152,0,0,44
800,672,0,0,44
770,455,0,0,46
788,496,0,0,46
820,675,0,0,46
571,283,0,0,47
588,267,0,0,47
801,670,0,0,47
807,656,0,0,49
753,525,0,0,50
809,559,0,0,50
556,264,0,0,51
788,606,0,0,51
795,609,0,0,51
798,547,0,0,51
832,775,0,0,51
769,527,0,0,52
805,547,0,0,52
812,664,0,0,53
604,320,0,0,54
763,559,0,0,54
797,581,0,0,54
744,492,0,0,55
786,631,0,0,55
827,772,0,0,55
832,765,0,0,55
837,626,0,0,55
810,651,0,0,56
838,776,0,0,56
558,245,0,0,57
827,728,0,0,57
762,542,0,0,58
778,596,0,0,58
811,512,0,0,59
745,491,0,0,60
781,594,0,0,60
822,675,0,0,61
750,456,0,0,62
769,597,0,0,63
783,615,0,0,63
789,596,0,0,63
787,526,0,0,64
801,678,0,0,64
810,655,0,0,64
803,651,0,0,64
824,513,0,0,65
832,782,0,0,65
775,449,0,0,66
814,643,0,0,68
821,677,0,0,68
771,596,0,0,69
836,630,0,0,69
830,449,0,0,71
789,612,0,0,73
773,587,0,0,75
806,496,0,0,75
771,599,0,0,76
839,615,0,0,76
816,649,0,0,77
821,749,0,0,80
806,449,0,0,83
816,625,0,0,83
755,465,0,0,91
816,707,0,0,94
306,55,1,0,8
337,22,1,0,10
1052,840,1,0,10
161,63,1,0,11
485,175,1,0,11
294,65,1,0,12
681,374,1,0,12
40,11,1,0,13
200,65,1,0,13
438,123,1,0,13
260,100,1,0,14
165,37,1,0,15
234,64,1,0,15
236,50,1,0,16
549,197,1,0,16
727,375,1,0,17
786,555,1,0,17
1014,154,1,0,17
155,50,1,0,18
318,87,1,0,18
795,648,1,0,18
963,838,1,0,19
601,232,1,0,20
364,129,1,0,21
796,654,1,0,21
316,141,1,0,22
653,320,1,0,22
362,84,1,0,23
268,56,1,0,24
367,156,1,0,25
481,192,1,0,26
289,77,2,0,5
738,364,2,0,5
437,110,2,0,8
326,131,2,0,10
692,364,2,0,11
693,386,2,0,11
812,697,2,0,11
308,57,2,0,12
518,119,2,0,12
582,288,2,0,13
636,341,2,0,13
132,63,2,0,14
261,49,2,0,14
803,429,2,0,14
816,611,2,0,14
315,57,2,0,15
715,278,2,0,15
1077,4,2,0,15
135,63,2,0,16
399,84,2,0,16
426,172,2,0,16
503,197,2,0,16
616,182,2,0,16
684,383,2,0,16
759,475,2,0,16
847,815,2,0,16
993,828,2,0,16
121,2,2,0,17
136,49,2,0,17
537,233,2,0,17
849,814,2,0,17
978,4,2,0,17
1064,8,2,0,17
541,233,2,0,18
